trial_id,split,task_name,topic,risk_level,difficulty,response_pattern,input_client_statement,input_counselor_response,input_text,ground_truth,ground_truth_binary,model_output,model_probability,human_rating_of_model_output,dataset_source
train_2441,train,counselor_response_appropriateness,career_burnout,moderate,medium,premature_directive,"for most of this semester, every shift leaves me exhausted and irritable.",I do not need more details. do exactly what I say.,"Client: for most of this semester, every shift leaves me exhausted and irritable. Counselor response: I do not need more details. do exactly what I say.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2442,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,"for a while now, I have been panicking before licensure prep and I cannot sleep.",Do not dwell on this. follow my plan and stop questioning it.,"Client: for a while now, I have been panicking before licensure prep and I cannot sleep. Counselor response: Do not dwell on this. follow my plan and stop questioning it.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2443,train,counselor_response_appropriateness,family_conflict,moderate,medium,reflective_collaboration,Calls with my parents leave me tense for the rest of the day.,It sounds like boundary setting has been taking a lot of energy. Would it help if we identified one realistic change for this week?,Client: Calls with my parents leave me tense for the rest of the day. Counselor response: It sounds like boundary setting has been taking a lot of energy. Would it help if we identified one realistic change for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2444,train,counselor_response_appropriateness,identity_stress,low,easy,validation_open_question,I feel pulled between cultural expectations and what I want for myself.,Thank you for sharing this. It makes sense that you feel on edge given cultural pressure. What feels hardest right now?,Client: I feel pulled between cultural expectations and what I want for myself. Counselor response: Thank you for sharing this. It makes sense that you feel on edge given cultural pressure. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2445,train,counselor_response_appropriateness,sleep_dysregulation,low,medium,premature_directive,I lie awake for hours replaying everything that went wrong.,Do not dwell on this. drop this and focus on productivity.,Client: I lie awake for hours replaying everything that went wrong. Counselor response: Do not dwell on this. drop this and focus on productivity.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2446,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"for the last few days, I have been panicking before my practicum evaluation and I cannot sleep.",You are carrying a lot with performance anxiety. We can move at your pace and map one manageable next step together.,"Client: for the last few days, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: You are carrying a lot with performance anxiety. We can move at your pace and map one manageable next step together.",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2447,train,counselor_response_appropriateness,family_conflict,moderate,easy,invalidation,Calls with my parents leave me tense for the rest of the day.,You are overreacting. you need to stop overthinking.,Client: Calls with my parents leave me tense for the rest of the day. Counselor response: You are overreacting. you need to stop overthinking.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2448,train,counselor_response_appropriateness,career_burnout,moderate,medium,premature_directive,"for most of this semester, every shift leaves me exhausted and irritable.",Do not dwell on this. just push through and ignore the feelings.,"Client: for most of this semester, every shift leaves me exhausted and irritable. Counselor response: Do not dwell on this. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2449,train,counselor_response_appropriateness,social_anxiety,low,medium,reflective_collaboration,I avoid social events because I assume people will judge me.,It sounds like fear of judgment has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,Client: I avoid social events because I assume people will judge me. Counselor response: It sounds like fear of judgment has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2450,train,counselor_response_appropriateness,career_burnout,moderate,medium,premature_directive,I am behind on tasks and feel overwhelmed whenever email notifications pop up.,Do not dwell on this. do exactly what I say.,Client: I am behind on tasks and feel overwhelmed whenever email notifications pop up. Counselor response: Do not dwell on this. do exactly what I say.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2451,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,"for most of this semester, I have been panicking before licensure prep and I cannot sleep.",Do not dwell on this. just push through and ignore the feelings.,"Client: for most of this semester, I have been panicking before licensure prep and I cannot sleep. Counselor response: Do not dwell on this. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2452,train,counselor_response_appropriateness,substance_urge,moderate,easy,validation_open_question,"I promised myself I would cut back, but cravings keep showing up.",Thank you for sharing this. It makes sense that you feel isolated given coping with cravings. What feels hardest right now?,"Client: I promised myself I would cut back, but cravings keep showing up. Counselor response: Thank you for sharing this. It makes sense that you feel isolated given coping with cravings. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2453,train,counselor_response_appropriateness,academic_stress,moderate,hard,boundary_crossing,"lately, I have been panicking before licensure prep and I cannot sleep.",Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,"Client: lately, I have been panicking before licensure prep and I cannot sleep. Counselor response: Do not involve anyone else. Just message me anytime day or night and I will fix this personally.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2454,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,"When I think about midterms, my chest feels tight and I freeze.",You are overreacting. this is not a big deal.,"Client: When I think about midterms, my chest feels tight and I freeze. Counselor response: You are overreacting. this is not a big deal.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2455,train,counselor_response_appropriateness,grief_loss,moderate,medium,reflective_collaboration,Certain places remind me of them and I shut down emotionally.,It sounds like grief has been taking a lot of energy. Would it help if we identified a small experiment for this week?,Client: Certain places remind me of them and I shut down emotionally. Counselor response: It sounds like grief has been taking a lot of energy. Would it help if we identified a small experiment for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2456,train,counselor_response_appropriateness,substance_urge,moderate,easy,judgmental_blame,"After hard days, I rely on substances to turn my brain off.",You created this problem yourself. You should just be more responsible.,"Client: After hard days, I rely on substances to turn my brain off. Counselor response: You created this problem yourself. You should just be more responsible.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2457,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,I keep comparing myself to classmates and I feel anxious all day.,I do not need more details. follow my plan and stop questioning it.,Client: I keep comparing myself to classmates and I feel anxious all day. Counselor response: I do not need more details. follow my plan and stop questioning it.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2458,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,I am behind on tasks and feel drained whenever email notifications pop up.,You are overreacting. you should just toughen up.,Client: I am behind on tasks and feel drained whenever email notifications pop up. Counselor response: You are overreacting. you should just toughen up.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2459,train,counselor_response_appropriateness,academic_stress,moderate,easy,validation_open_question,I keep comparing myself to classmates and I feel stuck all day.,I hear how heavy this has been. Your reaction to performance anxiety is understandable. What part would you like to start with?,Client: I keep comparing myself to classmates and I feel stuck all day. Counselor response: I hear how heavy this has been. Your reaction to performance anxiety is understandable. What part would you like to start with?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2460,train,counselor_response_appropriateness,identity_stress,low,medium,reflective_collaboration,I feel pulled between cultural expectations and what I want for myself.,It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified one realistic change for this week?,Client: I feel pulled between cultural expectations and what I want for myself. Counselor response: It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified one realistic change for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2461,train,counselor_response_appropriateness,academic_stress,moderate,easy,judgmental_blame,"When I think about midterms, my chest feels tight and I freeze.","This sounds like poor choices, not stress. You should just be more responsible.","Client: When I think about midterms, my chest feels tight and I freeze. Counselor response: This sounds like poor choices, not stress. You should just be more responsible.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2462,train,counselor_response_appropriateness,imposter_syndrome,low,easy,validation_open_question,"I got positive feedback, but I still feel like a fraud.",Thank you for sharing this. It makes sense that you feel isolated given fear of being exposed. What feels hardest right now?,"Client: I got positive feedback, but I still feel like a fraud. Counselor response: Thank you for sharing this. It makes sense that you feel isolated given fear of being exposed. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2463,train,counselor_response_appropriateness,academic_stress,moderate,hard,toxic_positivity,"for a while now, I have been panicking before my practicum evaluation and I cannot sleep.","Thanks for sharing, but if you stay positive this will disappear quickly.","Client: for a while now, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: Thanks for sharing, but if you stay positive this will disappear quickly.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2464,train,counselor_response_appropriateness,identity_stress,low,medium,reflective_collaboration,"When people make assumptions about me, I shut down.",It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified one manageable step for this week?,"Client: When people make assumptions about me, I shut down. Counselor response: It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified one manageable step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2465,train,counselor_response_appropriateness,identity_stress,low,medium,premature_directive,"I am not sure where I fit, and it leaves me feeling disconnected.",I do not need more details. just push through and ignore the feelings.,"Client: I am not sure where I fit, and it leaves me feeling disconnected. Counselor response: I do not need more details. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2466,train,counselor_response_appropriateness,academic_stress,moderate,easy,judgmental_blame,"lately, I have been panicking before licensure prep and I cannot sleep.","Honestly, this sounds self-inflicted. You need better discipline.","Client: lately, I have been panicking before licensure prep and I cannot sleep. Counselor response: Honestly, this sounds self-inflicted. You need better discipline.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2467,train,counselor_response_appropriateness,imposter_syndrome,low,medium,premature_directive,"I got positive feedback, but I still feel like a fraud.",Do not dwell on this. just push through and ignore the feelings.,"Client: I got positive feedback, but I still feel like a fraud. Counselor response: Do not dwell on this. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2468,train,counselor_response_appropriateness,substance_urge,moderate,easy,validation_open_question,"After hard days, I rely on substances to turn my brain off.",Thank you for sharing this. It makes sense that you feel ashamed given substance urges. What feels hardest right now?,"Client: After hard days, I rely on substances to turn my brain off. Counselor response: Thank you for sharing this. It makes sense that you feel ashamed given substance urges. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2469,train,counselor_response_appropriateness,relationship_conflict,low,medium,reflective_collaboration,I do not know if I am asking for too much in this relationship.,It sounds like arguments with my partner has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,Client: I do not know if I am asking for too much in this relationship. Counselor response: It sounds like arguments with my partner has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2470,train,counselor_response_appropriateness,sleep_dysregulation,low,easy,validation_open_question,I lie awake for hours replaying everything that went wrong.,Thank you for sharing this. It makes sense that you feel hopeless given nighttime rumination. What feels hardest right now?,Client: I lie awake for hours replaying everything that went wrong. Counselor response: Thank you for sharing this. It makes sense that you feel hopeless given nighttime rumination. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2471,train,counselor_response_appropriateness,relationship_conflict,low,easy,invalidation,I do not know if I am asking for too much in this relationship.,This is not worth this much emotion. you need to stop overthinking.,Client: I do not know if I am asking for too much in this relationship. Counselor response: This is not worth this much emotion. you need to stop overthinking.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2472,train,counselor_response_appropriateness,career_burnout,moderate,medium,premature_directive,I am behind on tasks and feel drained whenever email notifications pop up.,I do not need more details. just push through and ignore the feelings.,Client: I am behind on tasks and feel drained whenever email notifications pop up. Counselor response: I do not need more details. just push through and ignore the feelings.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2473,train,counselor_response_appropriateness,substance_urge,moderate,easy,invalidation,"When stress spikes, I feel a strong urge to drink to numb out.",You are overreacting. you should just toughen up.,"Client: When stress spikes, I feel a strong urge to drink to numb out. Counselor response: You are overreacting. you should just toughen up.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2474,train,counselor_response_appropriateness,career_burnout,moderate,easy,judgmental_blame,I feel completely drained after work and I dread opening my laptop.,"This sounds like poor choices, not stress. You should just be more responsible.","Client: I feel completely drained after work and I dread opening my laptop. Counselor response: This sounds like poor choices, not stress. You should just be more responsible.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2475,train,counselor_response_appropriateness,family_conflict,moderate,easy,invalidation,I feel guilty setting boundaries with relatives even when I need space.,This is not worth this much emotion. everyone deals with this.,Client: I feel guilty setting boundaries with relatives even when I need space. Counselor response: This is not worth this much emotion. everyone deals with this.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2476,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,"When I think about my practicum evaluation, my chest feels tight and I freeze.",You are overreacting. this is not a big deal.,"Client: When I think about my practicum evaluation, my chest feels tight and I freeze. Counselor response: You are overreacting. this is not a big deal.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2477,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,"for most of this semester, every shift leaves me exhausted and irritable.",You are overreacting. this is not a big deal.,"Client: for most of this semester, every shift leaves me exhausted and irritable. Counselor response: You are overreacting. this is not a big deal.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2478,train,counselor_response_appropriateness,sleep_dysregulation,low,easy,invalidation,I lie awake for hours replaying everything that went wrong.,This is not worth this much emotion. you just need to be positive.,Client: I lie awake for hours replaying everything that went wrong. Counselor response: This is not worth this much emotion. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2479,train,counselor_response_appropriateness,imposter_syndrome,low,easy,validation_open_question,I keep waiting for people to realize I am not qualified.,Thank you for sharing this. It makes sense that you feel overwhelmed given fear of being exposed. What feels hardest right now?,Client: I keep waiting for people to realize I am not qualified. Counselor response: Thank you for sharing this. It makes sense that you feel overwhelmed given fear of being exposed. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2480,train,counselor_response_appropriateness,family_conflict,moderate,easy,validation_open_question,My family keeps pressuring me about my career choices and I feel trapped.,Thank you for sharing this. It makes sense that you feel guilty given boundary setting. What feels hardest right now?,Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: Thank you for sharing this. It makes sense that you feel guilty given boundary setting. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2481,train,counselor_response_appropriateness,social_anxiety,low,easy,validation_open_question,"Before networking events, I feel nauseous and want to cancel.",Thank you for sharing this. It makes sense that you feel hopeless given fear of judgment. What feels hardest right now?,"Client: Before networking events, I feel nauseous and want to cancel. Counselor response: Thank you for sharing this. It makes sense that you feel hopeless given fear of judgment. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2482,train,counselor_response_appropriateness,identity_stress,low,easy,validation_open_question,I feel pulled between cultural expectations and what I want for myself.,Thank you for sharing this. It makes sense that you feel anxious given cultural pressure. What feels hardest right now?,Client: I feel pulled between cultural expectations and what I want for myself. Counselor response: Thank you for sharing this. It makes sense that you feel anxious given cultural pressure. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2483,train,counselor_response_appropriateness,grief_loss,moderate,easy,validation_open_question,Certain places remind me of them and I shut down emotionally.,Thank you for sharing this. It makes sense that you feel isolated given mourning. What feels hardest right now?,Client: Certain places remind me of them and I shut down emotionally. Counselor response: Thank you for sharing this. It makes sense that you feel isolated given mourning. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2484,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,I keep comparing myself to classmates and I feel numb all day.,Do not dwell on this. do exactly what I say.,Client: I keep comparing myself to classmates and I feel numb all day. Counselor response: Do not dwell on this. do exactly what I say.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2485,train,counselor_response_appropriateness,financial_stress,moderate,easy,invalidation,Bills are piling up and I feel panic every time I check my account.,You are overreacting. you just need to be positive.,Client: Bills are piling up and I feel panic every time I check my account. Counselor response: You are overreacting. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2486,train,counselor_response_appropriateness,relationship_conflict,low,medium,premature_directive,"After arguments at home, I replay everything and cannot focus.",I do not need more details. do exactly what I say.,"Client: After arguments at home, I replay everything and cannot focus. Counselor response: I do not need more details. do exactly what I say.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2487,train,counselor_response_appropriateness,academic_stress,moderate,easy,validation_open_question,"When I think about my practicum evaluation, my chest feels tight and I freeze.",Thank you for sharing this. It makes sense that you feel anxious given performance anxiety. What feels hardest right now?,"Client: When I think about my practicum evaluation, my chest feels tight and I freeze. Counselor response: Thank you for sharing this. It makes sense that you feel anxious given performance anxiety. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2488,train,counselor_response_appropriateness,career_burnout,moderate,easy,validation_open_question,I feel completely drained after work and I dread opening my laptop.,Thank you for sharing this. It makes sense that you feel hopeless given constant pressure at work. What feels hardest right now?,Client: I feel completely drained after work and I dread opening my laptop. Counselor response: Thank you for sharing this. It makes sense that you feel hopeless given constant pressure at work. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2489,train,counselor_response_appropriateness,sleep_dysregulation,low,easy,validation_open_question,I wake up exhausted even when I am in bed all night.,Thank you for sharing this. It makes sense that you feel overwhelmed given sleep problems. What feels hardest right now?,Client: I wake up exhausted even when I am in bed all night. Counselor response: Thank you for sharing this. It makes sense that you feel overwhelmed given sleep problems. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2490,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,I keep comparing myself to classmates and I feel guilty all day.,Do not dwell on this. do exactly what I say.,Client: I keep comparing myself to classmates and I feel guilty all day. Counselor response: Do not dwell on this. do exactly what I say.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2491,train,counselor_response_appropriateness,career_burnout,moderate,easy,validation_open_question,I am behind on tasks and feel isolated whenever email notifications pop up.,Thank you for sharing this. It makes sense that you feel overwhelmed given constant pressure at work. What feels hardest right now?,Client: I am behind on tasks and feel isolated whenever email notifications pop up. Counselor response: Thank you for sharing this. It makes sense that you feel overwhelmed given constant pressure at work. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2492,train,counselor_response_appropriateness,career_burnout,moderate,hard,toxic_positivity,"for a while now, every shift leaves me exhausted and irritable.","Thanks for sharing, but if you stay positive this will disappear quickly.","Client: for a while now, every shift leaves me exhausted and irritable. Counselor response: Thanks for sharing, but if you stay positive this will disappear quickly.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2493,train,counselor_response_appropriateness,academic_stress,moderate,hard,toxic_positivity,"since last month, I have been panicking before my practicum evaluation and I cannot sleep.","Thanks for sharing, but if you stay positive this will disappear quickly.","Client: since last month, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: Thanks for sharing, but if you stay positive this will disappear quickly.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2494,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,I am behind on tasks and feel guilty whenever email notifications pop up.,You are overreacting. you need to stop overthinking.,Client: I am behind on tasks and feel guilty whenever email notifications pop up. Counselor response: You are overreacting. you need to stop overthinking.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2495,train,counselor_response_appropriateness,academic_stress,moderate,easy,validation_open_question,I keep comparing myself to classmates and I feel on edge all day.,I hear how heavy this has been. Your reaction to school pressure is understandable. What part would you like to start with?,Client: I keep comparing myself to classmates and I feel on edge all day. Counselor response: I hear how heavy this has been. Your reaction to school pressure is understandable. What part would you like to start with?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2496,train,counselor_response_appropriateness,academic_stress,moderate,hard,strengths_reframe,"lately, I have been panicking before licensure prep and I cannot sleep.",I hear both pain and effort in what you shared. Could we look at when performance anxiety feels even slightly more manageable?,"Client: lately, I have been panicking before licensure prep and I cannot sleep. Counselor response: I hear both pain and effort in what you shared. Could we look at when performance anxiety feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2497,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,I am behind on tasks and feel overwhelmed whenever email notifications pop up.,This is not worth this much emotion. you just need to be positive.,Client: I am behind on tasks and feel overwhelmed whenever email notifications pop up. Counselor response: This is not worth this much emotion. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2498,train,counselor_response_appropriateness,academic_stress,moderate,hard,toxic_positivity,"for a while now, I have been panicking before my practicum evaluation and I cannot sleep.","I hear this is hard, but you should focus only on gratitude and stop talking about the negative.","Client: for a while now, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: I hear this is hard, but you should focus only on gratitude and stop talking about the negative.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2499,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,"lately, I have been panicking before midterms and I cannot sleep.",This is not worth this much emotion. you should just toughen up.,"Client: lately, I have been panicking before midterms and I cannot sleep. Counselor response: This is not worth this much emotion. you should just toughen up.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2500,train,counselor_response_appropriateness,academic_stress,moderate,hard,boundary_crossing,I keep comparing myself to classmates and I feel hopeless all day.,Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,Client: I keep comparing myself to classmates and I feel hopeless all day. Counselor response: Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2501,train,counselor_response_appropriateness,family_conflict,moderate,medium,premature_directive,I feel guilty setting boundaries with relatives even when I need space.,Do not dwell on this. drop this and focus on productivity.,Client: I feel guilty setting boundaries with relatives even when I need space. Counselor response: Do not dwell on this. drop this and focus on productivity.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2502,train,counselor_response_appropriateness,academic_stress,moderate,easy,judgmental_blame,"since last month, I have been panicking before my practicum evaluation and I cannot sleep.","Honestly, this sounds self-inflicted. You need better discipline.","Client: since last month, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: Honestly, this sounds self-inflicted. You need better discipline.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2503,train,counselor_response_appropriateness,career_burnout,moderate,medium,premature_directive,"lately, every shift leaves me exhausted and irritable.",I do not need more details. just push through and ignore the feelings.,"Client: lately, every shift leaves me exhausted and irritable. Counselor response: I do not need more details. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2504,train,counselor_response_appropriateness,family_conflict,moderate,easy,invalidation,My family keeps pressuring me about my career choices and I feel trapped.,This is not worth this much emotion. you just need to be positive.,Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: This is not worth this much emotion. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2505,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,"lately, I have been panicking before group presentations and I cannot sleep.",You are overreacting. this is not a big deal.,"Client: lately, I have been panicking before group presentations and I cannot sleep. Counselor response: You are overreacting. this is not a big deal.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2506,train,counselor_response_appropriateness,family_conflict,moderate,medium,reflective_collaboration,My family keeps pressuring me about my career choices and I feel trapped.,You are carrying a lot with family pressure. We can move at your pace and map one manageable next step together.,Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: You are carrying a lot with family pressure. We can move at your pace and map one manageable next step together.,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2507,train,counselor_response_appropriateness,career_burnout,moderate,medium,premature_directive,I am behind on tasks and feel anxious whenever email notifications pop up.,I do not need more details. just push through and ignore the feelings.,Client: I am behind on tasks and feel anxious whenever email notifications pop up. Counselor response: I do not need more details. just push through and ignore the feelings.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2508,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"for most of this semester, I have been panicking before midterms and I cannot sleep.",It sounds like performance anxiety has been taking a lot of energy. Would it help if we identified a small experiment for this week?,"Client: for most of this semester, I have been panicking before midterms and I cannot sleep. Counselor response: It sounds like performance anxiety has been taking a lot of energy. Would it help if we identified a small experiment for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2509,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,"for a while now, I have been panicking before midterms and I cannot sleep.",Do not dwell on this. do exactly what I say.,"Client: for a while now, I have been panicking before midterms and I cannot sleep. Counselor response: Do not dwell on this. do exactly what I say.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2510,train,counselor_response_appropriateness,social_anxiety,low,easy,validation_open_question,I avoid social events because I assume people will judge me.,Thank you for sharing this. It makes sense that you feel overwhelmed given social anxiety. What feels hardest right now?,Client: I avoid social events because I assume people will judge me. Counselor response: Thank you for sharing this. It makes sense that you feel overwhelmed given social anxiety. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2511,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,I keep comparing myself to classmates and I feel isolated all day.,This is not worth this much emotion. everyone deals with this.,Client: I keep comparing myself to classmates and I feel isolated all day. Counselor response: This is not worth this much emotion. everyone deals with this.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2512,train,counselor_response_appropriateness,imposter_syndrome,low,medium,reflective_collaboration,"I got positive feedback, but I still feel like a fraud.",It sounds like self-doubt has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,"Client: I got positive feedback, but I still feel like a fraud. Counselor response: It sounds like self-doubt has been taking a lot of energy. Would it help if we identified one concrete next step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2513,train,counselor_response_appropriateness,relationship_conflict,low,easy,invalidation,"After arguments at home, I replay everything and cannot focus.",This is not worth this much emotion. everyone deals with this.,"Client: After arguments at home, I replay everything and cannot focus. Counselor response: This is not worth this much emotion. everyone deals with this.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2514,train,counselor_response_appropriateness,academic_stress,moderate,easy,validation_open_question,"for the last few days, I have been panicking before licensure prep and I cannot sleep.",I hear how heavy this has been. Your reaction to school pressure is understandable. What part would you like to start with?,"Client: for the last few days, I have been panicking before licensure prep and I cannot sleep. Counselor response: I hear how heavy this has been. Your reaction to school pressure is understandable. What part would you like to start with?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2515,train,counselor_response_appropriateness,social_anxiety,low,easy,validation_open_question,"Before networking events, I feel nauseous and want to cancel.",Thank you for sharing this. It makes sense that you feel stuck given fear of judgment. What feels hardest right now?,"Client: Before networking events, I feel nauseous and want to cancel. Counselor response: Thank you for sharing this. It makes sense that you feel stuck given fear of judgment. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2516,train,counselor_response_appropriateness,academic_stress,moderate,hard,boundary_crossing,"for the past two weeks, I have been panicking before my practicum evaluation and I cannot sleep.",Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,"Client: for the past two weeks, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: Do not involve anyone else. Just message me anytime day or night and I will fix this personally.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2517,train,counselor_response_appropriateness,career_burnout,moderate,hard,boundary_crossing,I am behind on tasks and feel anxious whenever email notifications pop up.,You only need me for this. Keep this between us and follow my instructions.,Client: I am behind on tasks and feel anxious whenever email notifications pop up. Counselor response: You only need me for this. Keep this between us and follow my instructions.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2518,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"lately, I have been panicking before licensure prep and I cannot sleep.",It sounds like performance anxiety has been taking a lot of energy. Would it help if we identified one realistic change for this week?,"Client: lately, I have been panicking before licensure prep and I cannot sleep. Counselor response: It sounds like performance anxiety has been taking a lot of energy. Would it help if we identified one realistic change for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
